0.000000000000000000e+00,8.425068586182919717e+02,1.195729373345499653e+03,2.278887604787440523e+03,1.672015697841996825e+03,1.320538361466747801e+03,1.532732478632605535e+03,1.055013175322063262e+03,3.486902741240547812e+02,8.327929428258670441e+01,3.504015600523145935e+01,1.364366287926369807e+02
0.000000000000000000e+00,2.984891095446945997e+02,4.531886880802248356e+02,1.948331865379702094e+03,1.084709328452841191e+03,1.127100700999483479e+03,1.453912319754968848e+03,1.087636612575553272e+03,3.056539449076908568e+02,5.552564832424098284e+01,2.388591448711228082e+01,1.173152222700600902e+02
0.000000000000000000e+00,3.064860543173953289e+01,3.710926202377711434e+02,2.012764706721414768e+03,1.579780043260878301e+03,1.202434928239124019e+03,1.432171717446484763e+03,8.645772772113986093e+02,3.359355906753011709e+02,5.217879131349015154e+01,2.087532280332369083e+01,1.096935345506570059e+02
0.000000000000000000e+00,1.257849644876752251e+02,8.041475932174042782e+02,1.724668228296339976e+03,1.895554331238866325e+03,1.563877148086329726e+03,1.239891722126469176e+03,8.803606564143674404e+02,3.270440968902721011e+02,7.479137227451887782e+01,3.589135678145400021e+01,1.210094582336264182e+02
0.000000000000000000e+00,2.122713392021082370e+02,5.828030272535611402e+02,1.488723600189311810e+03,1.460941399915921920e+03,2.101436738494177007e+03,9.543503800140701969e+02,9.510028004077200876e+02,2.639408300576105262e+02,2.368193944694805708e+01,1.864378355461282721e+00,9.880538682011645335e+01
0.000000000000000000e+00,8.903003502661970003e+01,4.924193218537089933e+02,1.872049702302952937e+03,1.181713036146706145e+03,1.938387785250886509e+03,6.819347656787084588e+02,7.518822697552207046e+02,2.293842076844159408e+02,3.441333799795321369e+01,1.305134438695353261e+01,8.781723582321218657e+01
0.000000000000000000e+00,6.184523304964927775e+02,1.420200983722486171e+03,2.189702055846888470e+03,1.596167859361204137e+03,1.944904185502438395e+03,6.102196877792814576e+02,5.093398288029583227e+02,2.336741574725901387e+02,7.836454515963768586e+01,7.146883131935200417e+00,8.835987403340391211e+01
0.000000000000000000e+00,7.276934976345131645e+02,2.144252238386868896e+02,2.995780408164539494e+03,5.158436787152711986e+03,1.277558056569559312e+03,5.308763812717663768e+02,4.114589990304636444e+02,3.809891599592975240e+02,1.287452724559373678e+02,1.035088723921249709e+01,1.021556169093032764e+02
0.000000000000000000e+00,8.444567416442905028e+01,2.125653778074599813e+02,2.150617052276138566e+03,1.504055472468665585e+03,8.047880624490926493e+02,4.300375202753262442e+02,4.173549980382809395e+02,7.407105623002371431e+02,2.972144232262309060e+02,1.877414727778396752e+01,1.356364741742408455e+02
0.000000000000000000e+00,2.095341144213844586e+02,1.876060901737808422e+02,1.442461888350375375e+03,4.807779532245727978e+02,7.408937152724937505e+02,4.989213593264905739e+02,4.580970157218844747e+02,5.677833558538275156e+02,2.471190293107507046e+02,1.119102586541988309e+01,1.172071197077328435e+02
0.000000000000000000e+00,3.177158720526801403e+02,4.834555163706114627e+02,8.381073514762459808e+02,9.809063373295460906e+02,7.744968380063812674e+02,4.520995874973377795e+02,4.275640011246092627e+02,3.022094276194127360e+02,9.352386368823236751e+01,8.758219368367678115e+00,8.529836531827106683e+01
0.000000000000000000e+00,4.533102835929955177e+02,4.837916229065845073e+02,1.158542787983879180e+03,1.040571253229215927e+03,7.592771630955187447e+02,4.616690005892169779e+02,4.153334174979241880e+02,2.670436928873565989e+02,3.503197459232507782e+01,4.920067570628008369e+00,7.417406974147135656e+01
0.000000000000000000e+00,2.890452415081780941e+02,4.218551260065042356e+02,9.565474450633943206e+02,7.299683676866927726e+02,9.366763646765871272e+02,7.199229801953496235e+02,5.215491005752542151e+02,2.895601520183279263e+02,2.974063133729712405e+01,4.205348915029798462e+00,8.484182727316040484e+01
0.000000000000000000e+00,3.191069964140348816e+02,3.437598042849070907e+02,7.539041462825283588e+02,6.412023286366591037e+02,9.270942299371359923e+02,9.279681022320464763e+02,6.155359487386206183e+02,2.904810094005585484e+02,3.019951823061969520e+01,6.203944793199998031e+00,9.056380578161480344e+01
0.000000000000000000e+00,2.166983086773572325e+02,2.950718624159654837e+02,9.295479477629274925e+02,8.578183030318798501e+02,1.058596740483892518e+03,7.076775130978828656e+02,4.590910213909521644e+02,2.221064473106554544e+02,2.255541309058714106e+01,3.932503449755932134e+00,8.614956972161888871e+01
0.000000000000000000e+00,9.924515934115203208e+02,2.325432237932338012e+03,3.859228452802028642e+03,8.693193869548354087e+02,1.131078248479634340e+03,9.484142518183989523e+02,5.062869873450757723e+02,2.594173945983445719e+02,3.266590928021574314e+01,1.100948847493603111e+01,9.822331492329800540e+01
0.000000000000000000e+00,1.355798653436738277e+03,2.332377574715475475e+03,3.827539895573374906e+03,1.293014673502712867e+03,1.247876165681881503e+03,9.690281398379710254e+02,5.990550904793490190e+02,3.262350666347261381e+02,5.034662332745124047e+01,2.062452227673394489e+01,1.098567785907002161e+02
0.000000000000000000e+00,1.141191456731608440e+02,9.938870979889677528e+02,3.382937012117497943e+03,1.554595510002158107e+03,1.478134064633021808e+03,8.535362996202239856e+02,5.826696956053882559e+02,3.215475210052116495e+02,4.986678190026607638e+01,2.099018660673275605e+01,1.083797413297497485e+02
0.000000000000000000e+00,9.077453960956009951e+02,2.353640747242101952e+03,3.234230618176159169e+03,1.455620313842634005e+03,1.090068534282943574e+03,7.642830739528413915e+02,5.562722920189750084e+02,3.451199450870023497e+02,6.432040864752089249e+01,3.004046347792662530e+01,1.081616969411256122e+02
0.000000000000000000e+00,4.077191169022227086e+02,1.899389085006238020e+03,3.287210112785825459e+03,7.103167746943670409e+02,1.371639741179845259e+03,7.386095161243757730e+02,7.071638584366671694e+02,3.900951939190005646e+02,6.337631704776097052e+01,3.151086483663689819e+01,1.137852905791121145e+02
0.000000000000000000e+00,1.964929488662111794e+02,1.513584171099716968e+03,3.368294451571976879e+03,1.590651090126628105e+03,1.381057735222315387e+03,5.773177037239731817e+02,5.378019829285723290e+02,2.834117102990475132e+02,3.508409719556172490e+01,9.215514324510815314e+00,1.023054359610084845e+02
0.000000000000000000e+00,7.827277627217684142e+01,1.490088500389297451e+03,2.744281745322614825e+03,1.400391183352225653e+03,1.878118460924467854e+03,6.955641531590046043e+02,5.705998852407722097e+02,3.451129246920868354e+02,3.021250498161325382e+01,7.532494562751946177e+00,1.022120873676999508e+02
0.000000000000000000e+00,1.859635035618159009e+03,3.300881692752924664e+03,4.494965743950292563e+03,1.425398005134138202e+03,1.755988677308413571e+03,6.962044023875045013e+02,6.278994185894683824e+02,4.398337028633773684e+02,6.996288941095845360e+01,1.050542867718101370e+01,1.284117563752448916e+02
0.000000000000000000e+00,2.131142489672843112e+03,5.354045089418018506e+03,2.795289910438539209e+03,9.180977164434481210e+02,1.425957216613921219e+03,7.227606733143805968e+02,7.319497868289179223e+02,3.841109003771591119e+02,5.351664699776004852e+01,1.455614381091179688e+01,1.155115722824408522e+02
0.000000000000000000e+00,5.374746543250178092e+02,2.041195653339029377e+03,2.235246872653856826e+03,1.595811569151112963e+03,1.777682041204800498e+03,1.056017453210965641e+03,7.791147645936597428e+02,3.821042117509936702e+02,6.635825916402527014e+01,2.515576186706767103e+01,1.374115716907881222e+02
0.000000000000000000e+00,2.023980120266506617e+02,2.229473219111658864e+02,2.616953939548141989e+03,1.642053153689065311e+03,1.383659841707141595e+03,1.280736951227172312e+03,5.578175198877054299e+02,3.381472650655515508e+02,2.571072191341777469e+01,8.939872434264069412e+00,1.083801200817951980e+02
0.000000000000000000e+00,1.110671381185537570e+02,2.490296188874326617e+02,2.310028134654903624e+03,1.490396351093703061e+03,1.125371430988795510e+03,1.104149156098640105e+03,5.279073651864759995e+02,3.346360397763904189e+02,4.879166275738374026e+01,2.172029324496231695e+01,1.097595675053822077e+02
0.000000000000000000e+00,7.306000432227046986e+02,1.249561014934731929e+03,2.291417875401792571e+03,1.747122404142929554e+03,1.208997696528630058e+03,1.071789164553526462e+03,5.579196029846642659e+02,3.358866249590064399e+02,2.068231297986940831e+01,4.989369719036136352e+00,1.010583295155177552e+02
0.000000000000000000e+00,9.350837797413450971e+02,1.023495072048562861e+03,1.985794706527522749e+03,2.360075826679467809e+03,1.171108177026708518e+03,1.152572514692025834e+03,5.101919321880837970e+02,3.095520783439084767e+02,1.547571331799575844e+01,3.939884227033664921e+00,1.020595781858882276e+02
0.000000000000000000e+00,2.568481203281421443e+01,5.595834578518374656e+02,3.789278570686803960e+03,1.982354937150785190e+03,1.379749163228148745e+03,1.261624032605068578e+03,5.174092996177995474e+02,2.936364744955583319e+02,4.825981835843613510e+01,1.979368168676986173e+01,1.138764878484880398e+02
0.000000000000000000e+00,1.174188233906912728e+03,2.117794658474787866e+03,4.731878888392274348e+03,2.098453423421960906e+03,1.061150816904753810e+03,1.109334118816802857e+03,6.370989424951914089e+02,3.571327709780006217e+02,5.064948955058330426e+01,8.692116027254504829e+00,1.088112713407828522e+02
0.000000000000000000e+00,8.307994792419445673e+01,4.837715971852336224e+03,3.478155687912825670e+03,1.895704407055544152e+03,1.119744484827163660e+03,7.207722349557462849e+02,6.734579926474277727e+02,2.734140024078324700e+02,5.376629108707326310e+01,2.993125192655741618e+00,9.506226934453287924e+01
0.000000000000000000e+00,5.581317928360892893e+02,4.229658437199806031e+03,2.897673633911608249e+03,1.616073405320696565e+03,6.826908110862625563e+02,9.260992022734150169e+02,8.164844280168690602e+02,3.185186241359114661e+02,7.430345861608401492e+01,2.575597221582683005e+01,1.198943326034104473e+02
0.000000000000000000e+00,5.599469888561475273e+02,2.726081668681007613e+03,2.694027031922107199e+03,1.828140314907601351e+03,7.911514379839852609e+02,9.511935882359506422e+02,7.888716457699799776e+02,2.725701919636622961e+02,3.632573672160515343e+01,4.502505330488511426e+00,9.945569720871479547e+01
0.000000000000000000e+00,7.576871393973658542e+02,1.725162356350572054e+03,2.467480585225857794e+03,1.949072691457307883e+03,9.204055233338281141e+02,1.300493255217302249e+03,8.515137038897121329e+02,3.713151634348582775e+02,9.033010031424318242e+01,4.017269991102276805e+01,1.329583938838617598e+02
0.000000000000000000e+00,9.821692025580211975e+02,1.638596460337865665e+03,2.129842321797175373e+03,2.262760881040926506e+03,9.292583430661264856e+02,1.277456605234664721e+03,7.290407262735059248e+02,2.840399263456589551e+02,2.712374985725917043e+01,5.832256677792373445e+00,1.041378031901560774e+02
0.000000000000000000e+00,2.923554632941735463e+02,4.308793200257686067e+02,3.280746065035619267e+03,1.673740833842851998e+03,1.237408457396467838e+03,1.075224982472714601e+03,7.700721676199517560e+02,2.509460332317863731e+02,2.633060243535206979e+01,4.784220426007741445e+00,1.053210323724701425e+02
0.000000000000000000e+00,1.010023245026508107e+03,1.592956581647049461e+03,2.271820191173087096e+03,1.726148984135689034e+03,7.916962323972321656e+02,7.248192150559711990e+02,5.075692421483435055e+02,2.696358599443241246e+02,5.226983464634441390e+01,2.121076408425004800e+01,9.995883420613962755e+01
0.000000000000000000e+00,1.377128072517460396e+03,1.338200469609178981e+03,3.300303509935209149e+03,4.529918098736369757e+03,7.231973575984180798e+02,4.686467275927078049e+02,4.705134654896008897e+02,4.384887539647804715e+02,1.237893695460157630e+02,1.393937140393184926e+01,1.180270023143222176e+02
0.000000000000000000e+00,9.525580718920389245e+02,1.110088988829179925e+03,1.732131839369390946e+03,2.643380681399982677e+03,7.654110212044197397e+02,7.064718246542738598e+02,5.803043617593395993e+02,6.161720794592930588e+02,2.704213063087065052e+02,1.041800579728563036e+01,1.385294396860765005e+02
0.000000000000000000e+00,4.233862942532147713e+02,4.224980522994696344e+02,2.058296705303922863e+03,1.057111644874167496e+03,6.400052405565816116e+02,6.257193274115995791e+02,4.577949849445827795e+02,5.600738903958125547e+02,2.254968157508624813e+02,5.269567514147519560e+00,1.247512306582902966e+02
0.000000000000000000e+00,8.210481400118672468e+01,1.681958934996767425e+02,1.008032746947082614e+03,1.585357156890601573e+03,7.600646326317939838e+02,6.516211767358482803e+02,3.901893851436658451e+02,2.544507926963792102e+02,7.599672902133993091e+01,9.466724350380896880e+00,9.155525558281439658e+01
0.000000000000000000e+00,2.227115062625659334e+02,2.256434817702465523e+02,8.841873075729371294e+02,1.468237186397134110e+03,8.325677582005828299e+02,6.290964088772130935e+02,4.972429894647079323e+02,3.286183048654353342e+02,3.864482626473654392e+01,1.011601774944641718e+01,9.813417774777026636e+01
0.000000000000000000e+00,2.339374757976810031e+02,3.197379002680265785e+02,6.348759111479204194e+02,1.157583661419931332e+03,8.866544477035054115e+02,6.757254517680092931e+02,4.875279282137951213e+02,2.919940742832379783e+02,3.108770712968462036e+01,1.138909455097898871e+01,9.642120125190544400e+01
0.000000000000000000e+00,1.038752368213589961e+02,1.787262314740759450e+02,6.648837855938827488e+02,1.432462434212122616e+03,7.252830376605101037e+02,7.228574276480092067e+02,4.876170289650720520e+02,3.310661414743725572e+02,2.754600934668893686e+01,7.467983227493521170e+00,1.024289069823520748e+02
0.000000000000000000e+00,1.654849215386195453e+02,2.397345188261307385e+02,4.312784858889972384e+02,1.339201196920250823e+03,6.392165365305514797e+02,6.629546338705204107e+02,5.070057335363247830e+02,2.479357191968121015e+02,2.332553572687651311e+01,5.940583877786751010e+00,9.056105566664253104e+01
0.000000000000000000e+00,3.974090190075016267e+02,9.311824493275919394e+02,1.167932815100503149e+03,2.109183028077619383e+03,1.552361059057926013e+03,9.430981692848860121e+02,6.224403235112347375e+02,3.211998301827499063e+02,2.508988267125171134e+01,2.790733543697810681e+00,1.054253883145724870e+02
0.000000000000000000e+00,2.906326240781887122e+02,1.165496527711205545e+03,2.625726451451447701e+03,1.291905174316248804e+03,1.520409493149422360e+03,9.202631939792842104e+02,6.269406379553388433e+02,3.109246641670067675e+02,3.343978872982130213e+01,1.113883931758761037e+01,1.071623866784901082e+02
0.000000000000000000e+00,6.992622251405678071e+02,1.188750082454353560e+03,2.918471440891149541e+03,1.233695681776917354e+03,1.580319571624211221e+03,7.596368504083303606e+02,5.412130925888702677e+02,3.418036925363674072e+02,3.097625695499539944e+01,6.403265202810460188e+00,1.060235545125517262e+02
0.000000000000000000e+00,5.914914552873984803e+02,1.207190129239510043e+03,2.214957751041638858e+03,1.752974124592449243e+03,1.420922553654392686e+03,1.104691146993988468e+03,4.669384320783052544e+02,3.613965445304871196e+02,3.394758365825149582e+01,8.598287766881487215e+00,1.062670721108120233e+02
0.000000000000000000e+00,2.539065561184060869e+02,8.359878847446275358e+02,2.940174925235998217e+03,1.710219091023878491e+03,1.403102496068109303e+03,7.476162970867272861e+02,5.863379399869703548e+02,3.255025138089187635e+02,5.405859033614964915e+01,2.006558687686232290e+01,1.120247151949387785e+02
0.000000000000000000e+00,3.480874070721996532e+02,6.926453821315269579e+02,2.784562561231632571e+03,8.190346721267696921e+02,1.460073804470101322e+03,8.638262934467688865e+02,6.892846337382641195e+02,3.221504003153083318e+02,3.825848465382538421e+01,1.053658803632393770e+01,1.120275043090235982e+02
0.000000000000000000e+00,3.780494935936606566e+02,7.297454771715672450e+02,1.050265698877752584e+03,1.258272528352366862e+03,1.652936281984528705e+03,6.844986131635882884e+02,5.630680060956005946e+02,3.675589449270159434e+02,4.262640148738395851e+01,1.216114080213650439e+01,1.090035087413989743e+02
0.000000000000000000e+00,1.847278464873179473e+02,6.634894495114549500e+02,4.184638295218690473e+03,2.818154838639291029e+03,1.473873205938585670e+03,6.949955510321731253e+02,6.124198869483687986e+02,4.247094454109915773e+02,9.399788846068346970e+01,7.848045668309035605e+00,1.336526982480684751e+02
0.000000000000000000e+00,8.684067850405936042e+02,4.369147804177687249e+03,4.266081322871013072e+03,1.884425759353878220e+03,1.024589473739078130e+03,8.508774565530543441e+02,5.354867243279720697e+02,5.082418435398986389e+02,8.202092179768627034e+01,3.348655924958562480e+01,1.347699467321979228e+02
0.000000000000000000e+00,1.259435103346678062e+02,2.946312508072602668e+03,2.249605054478230613e+03,2.475540022637342190e+03,8.334884311695338965e+02,8.176491730729477467e+02,6.553834325029149568e+02,4.228474337559634364e+02,4.635099299781273885e+01,1.443544737315379400e+01,1.129519539343599206e+02
0.000000000000000000e+00,9.847128628702079141e+02,1.484108595512294869e+03,2.806162802627734436e+03,1.940461842714331851e+03,8.877263228474146217e+02,8.209346766120891061e+02,7.046574309402834615e+02,3.428674660288146470e+02,3.841698174541623700e+01,1.052221405407354027e+01,1.172666101863732990e+02
0.000000000000000000e+00,7.956153850901698021e+00,8.952312871220852912e+02,3.048583275806273377e+03,1.896437230371611122e+03,1.007151172484865128e+03,8.704784475102446777e+02,6.271018313737090466e+02,4.688104675610191521e+02,5.216959833220835918e+01,1.399171405043782457e+01,1.166136820738153403e+02
0.000000000000000000e+00,1.280246169864538501e+02,4.097252519842257357e+02,2.133593239311587695e+03,2.073864593521955612e+03,7.875830503599404437e+02,8.847472248396469467e+02,5.743128195761111101e+02,5.327876801822953894e+02,7.223792728724764345e+01,1.991404543235821123e+01,1.226825170459175496e+02
0.000000000000000000e+00,5.399448140139628549e+02,5.234453529975407946e+02,2.515085636729567341e+03,2.078406451167977139e+03,6.664055963051258686e+02,7.508037982965897754e+02,7.703564421706818166e+02,5.717827296098397483e+02,6.887284507698757352e+01,1.829495324083080021e+01,1.240034630722580857e+02
0.000000000000000000e+00,3.420665130866515025e+00,5.114475675327711883e+02,2.308192498239446195e+03,1.905178218421239762e+03,3.807796496207801056e+02,8.999941678430067213e+02,8.658492980048831669e+02,5.939091550615861479e+02,5.678242346126604190e+01,6.931768119223575830e+00,1.255281732319333514e+02
0.000000000000000000e+00,1.013718286829475801e+03,2.391522933612056022e+03,5.942479972083902794e+03,1.675929739842785011e+03,8.053436561654812067e+02,5.943113330980584124e+02,4.543879671504845419e+02,4.572676101055607774e+02,5.830476979024358997e+01,1.400593311288962184e+01,1.029733065918290293e+02
0.000000000000000000e+00,1.604298873136701104e+03,6.315139693156247631e+03,2.373720938765106439e+03,1.733920917250232606e+03,6.660413843376111345e+02,6.473319924877041558e+02,4.737976134858938053e+02,3.431449626414325849e+02,4.245044084286264763e+01,5.514499773092983226e+00,9.452399205284781658e+01
0.000000000000000000e+00,6.253586953410941760e+02,4.508855210573588920e+03,2.782097901013270985e+03,1.359746738888159143e+03,8.197099357789305714e+02,6.645896821467208611e+02,7.838701358970962474e+02,2.945997983685660984e+02,3.718928784197026260e+01,4.876553771705971485e+00,9.187256183833358136e+01
0.000000000000000000e+00,1.049902143385344516e+03,2.746658116635419447e+03,2.199449980899038110e+03,1.580586442782284166e+03,6.563793361798076376e+02,7.536282582380832764e+02,8.310564880830438597e+02,3.964795890093147932e+02,4.725441285090678178e+01,1.893732876170572155e+01,1.139681335816263186e+02
0.000000000000000000e+00,8.730873509070273997e+01,3.781072184019442375e+02,1.650703648708930587e+03,1.724008038290646937e+03,4.302147870555364761e+02,7.575200583367252420e+02,8.800543887013824360e+02,4.115142796682135327e+02,2.997761188468040672e+01,9.123607064826005697e+00,1.051516891054676535e+02
0.000000000000000000e+00,1.187042761753854450e+02,6.790554079000845604e+02,1.922082069260829712e+03,1.736509646454647736e+03,9.045849674417838742e+02,8.133599505145839430e+02,6.853972750652902732e+02,3.426159492393765049e+02,2.897891609591064821e+01,1.083704044957555368e+01,9.783290571760534249e+01
0.000000000000000000e+00,3.322162751122122586e+02,5.698317589791353157e+02,2.403845588960916302e+03,2.119764516332065341e+03,8.715500654647074725e+02,8.072393589406660794e+02,3.025206882805000532e+02,2.290173688133333769e+02,1.426718642006086313e+01,2.006431277829800575e+00,7.903475774901652073e+01
0.000000000000000000e+00,4.160200694883315577e+02,1.270386584423126124e+03,3.352167837721739488e+03,2.203382919371994831e+03,1.088139951792640886e+03,8.358949396156873490e+02,4.778788596533358941e+02,1.729967793943066567e+02,2.589420623542042321e+01,1.147259112476511689e+01,9.722116959337424191e+01
0.000000000000000000e+00,7.287144251395405092e+01,1.027503076767991161e+03,2.690798133882201000e+03,4.729734662652673251e+03,9.131193034960988371e+02,5.520148533662504633e+02,4.819674889155880919e+02,3.490631272012849990e+02,1.083374506824355592e+02,1.424431583473808693e+01,1.056822808884951144e+02
0.000000000000000000e+00,5.949702282408278364e+01,4.856553352023124148e+02,2.131670142336189656e+03,3.348255193529338158e+03,7.768278481092550010e+02,7.805198751798768626e+02,4.849426654224318440e+02,6.607542111124581652e+02,2.265421242002344968e+02,2.822929502209587938e+01,1.449502580317945046e+02
0.000000000000000000e+00,9.489488449528560068e+02,8.787097702036809324e+02,1.932147294222583469e+03,1.410876017880257677e+03,1.178954088022968108e+03,7.743426205695600402e+02,7.084274729988914032e+02,5.899294527187803396e+02,1.757868314047821059e+02,8.930908358572326122e+00,1.373169527347856160e+02
0.000000000000000000e+00,3.981894340019214269e+02,8.198980155758779347e+02,2.334543516948779597e+03,1.848467602362219168e+03,9.675712776911503852e+02,5.289090885708005771e+02,8.287537843862612590e+02,5.247666079899106535e+02,7.209854278297881081e+01,8.264057618838512198e+00,1.229863316546426688e+02
0.000000000000000000e+00,6.884803379050387093e+02,9.203681603339535968e+02,2.558431670187960663e+03,1.716181293953232398e+03,1.173642558982915943e+03,6.902789515615215805e+02,9.494477976392080336e+02,5.516134304716450742e+02,4.331970652413814094e+01,8.793245571864977350e+00,1.258695792228295289e+02
0.000000000000000000e+00,2.449317836825787822e+02,7.071226481517791171e+02,1.996556209687775436e+03,2.050341469636198326e+03,9.882891785767812962e+02,6.800043089652820072e+02,8.220163579192873158e+02,4.710925271170634687e+02,3.707086017532044764e+01,5.174347080683711297e+00,1.097368008521595613e+02
0.000000000000000000e+00,1.517860985744406435e+02,1.980215661192936523e+02,2.188705851403519318e+03,2.141786032371092915e+03,1.031008364971558876e+03,5.036600774144468460e+02,1.033013706683634382e+03,4.111642235484642356e+02,3.750388123012270114e+01,3.342739069055351564e+00,1.081138061765099962e+02
0.000000000000000000e+00,4.815553031987262784e+02,1.736991038182333398e+02,2.656097165950365252e+03,1.661024697327256717e+03,8.793043297285851168e+02,4.999875909506999392e+02,9.001681383980858300e+02,5.409592369272379528e+02,4.015049852345136117e+01,5.325107398296044181e+00,1.090650990444707986e+02
0.000000000000000000e+00,9.981269190218273479e+01,5.121782727783640894e+02,3.347537511197998811e+03,2.449243920141510444e+03,7.277328278739501002e+02,6.421361110423230230e+02,3.938427656377231187e+02,3.296264355140042426e+02,2.405831353090689007e+01,4.802748548809725904e+00,8.682576192850113728e+01
0.000000000000000000e+00,3.375225583262429154e+02,8.087385634211193519e+02,3.318922471802616201e+03,2.296403875321863779e+03,7.026459135156676439e+02,6.329357784585403124e+02,5.998541922837066522e+02,3.434488604112748362e+02,3.023865339897117366e+01,7.553485753419669102e+00,9.841429798799286743e+01
0.000000000000000000e+00,8.230030256980863612e+01,8.294183519188978835e+02,3.208176611516245885e+03,1.439978880259946209e+03,9.855197131807750566e+02,8.734209610965224329e+02,5.519952991056188694e+02,4.483835978944350131e+02,3.781686727640466472e+01,1.589125322629113413e+01,1.121084411789349105e+02
0.000000000000000000e+00,6.859532248535818155e+01,8.410820713869230758e+02,3.263579990210609594e+03,1.368791300276553329e+03,9.433851443534092596e+02,1.003436805021726400e+03,5.487993924922226370e+02,4.444843823993383012e+02,2.643475395630158431e+01,7.950013163986911380e+00,1.116578317238151641e+02
